Date,Time,Team_id,Activity_Team,Player_id,Exercise_Name,Exercise_nr,Exercise_name_toevoeging,Comment,Exercise_Part,Veldgrootte,Duration,System,Activity,Positie_wedstrijd,Total_Distance,Distance_0_B_7_km_u,Distance_7_B_12_km_u,Distance_12_B_15_km_u,Distance_15_B_17_DOT_5_km_u,High_Intensity_Distance_17_DOT_5_B_22_DOT_5_km_u,Sprint_Distance_BT_22_DOT_5_km_u,High_Intensity_Distance_BT_17_DOT_5_km_u,Accelerations_Low,Accelerations_Medium,Accelerations_High,Heart_Rate_Low,Heart_Rate_Medium,Heart_Rate_High,Heart_Rate_BT_86,Heart_Rate_86_B_93,Heart_Rate_BT_93,Maximum_Heart_Rate,Relative_Maximum_Heart_Rate,Mean_HR,Relative_Mean_HR,HR_Index,Maximum_Velocity,Error_XY,Error_HR,Comments,AM_PM,DaysBeforeMatch,DaysAfterMatch,id,Entered_datetime
11/8/2010,6:57,36,20,289,amet,151,ultrices,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",87,923,675,5,176,1,686,45,20,68,63,99,16,4,37,17,42,73,115,141,66,84,99,184,62,110,92,113,22,false,true,"In quis justo. Maecenas rhoncus aliquam lacus. Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc.",AM,33,21,852,12/12/2016
6/19/2019,17:25,46,3,1972,at,161,sapien,"Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat. In congue. Etiam justo. Etiam pretium iaculis justo.",70,980,191,2,35,3,458,54,93,30,24,19,96,78,2,37,19,73,130,169,61,99,71,202,83,105,54,118,45,true,false,"Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris. Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus.",PM,15,14,790,9/28/2016
1/16/2016,0:48,46,11,798,luctus,19,"",In eleifend quam a odio. In hac habitasse platea dictumst. Maecenas ut massa quis augue luctus tincidunt.,98,274,556,4,129,4,587,79,95,100,16,87,17,20,47,15,9,58,120,168,98,65,75,178,65,108,45,81,30,true,false,"Fusce lacus purus, aliquet at, feugiat non, pretium quis, lectus. Suspendisse potenti. In eleifend quam a odio.",PM,49,2,255,6/10/2016
4/15/2010,5:27,27,14,931,lectus,133,"","Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus. Duis at velit eu est congue elementum.",74,822,779,20,161,9,329,37,39,41,59,78,7,69,21,12,29,54,103,176,70,86,99,194,45,89,85,80,54,false,false,"Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis. Ut at dolor quis odio consequat varius. Integer ac leo. Pellentesque ultrices mattis odio. Donec vitae nisi. Nam ultrices, libero non mattis pulvinar, nulla pede ullamcorper augue, a suscipit nulla elit ac nulla.",AM,1,10,663,8/6/2015
5/23/2018,5:20,10,11,292,turpis,69,"",Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.,94,643,933,19,103,10,330,50,92,92,73,13,59,77,30,41,30,64,109,160,60,85,99,197,65,103,30,87,25,false,false,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est.",PM,23,21,305,9/11/2016
1/26/2012,14:49,18,19,32,morbi,120,erat,In hac habitasse platea dictumst.,92,19,342,9,186,3,57,57,2,1,38,80,50,32,39,34,50,55,121,172,89,87,69,122,93,102,50,89,32,false,true,Mauris sit amet eros. Suspendisse accumsan tortor quis turpis. Sed ante. Vivamus tortor. Duis mattis egestas metus. Aenean fermentum.,PM,21,26,380,4/24/2019
1/14/2013,2:51,22,16,1073,at,50,"","In est risus, auctor sed, tristique in, tempus sit amet, sem.",1,907,597,7,177,10,833,43,25,66,30,34,75,59,7,6,43,56,140,134,95,85,87,152,88,96,94,119,58,true,true,Fusce consequat. Nulla nisl.,AM,34,7,782,8/9/2015
12/15/2014,1:12,27,15,1605,elementum,172,"",Donec dapibus.,98,33,583,14,29,10,806,39,87,76,31,87,64,69,17,25,28,75,130,193,69,87,61,102,28,86,57,78,58,false,false,"Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",AM,6,13,294,12/11/2017
1/26/2011,8:32,38,20,939,justo,68,tempus,Duis consequat dui nec nisi volutpat eleifend.,9,46,574,12,128,2,101,71,28,95,21,48,22,39,4,24,8,56,107,126,90,93,89,179,31,80,90,113,51,false,false,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",PM,22,8,85,1/16/2014
5/12/2018,3:19,1,24,628,et,93,ultrices,Proin at turpis a pede posuere nonummy.,29,606,762,3,24,9,733,64,62,79,56,46,87,100,44,26,48,59,139,175,75,84,76,175,80,91,80,110,27,true,true,"Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl. Nunc rhoncus dui vel sem. Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla. Suspendisse potenti.",AM,0,25,879,5/6/2013
2/9/2019,19:04,4,19,436,libero,38,"",Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum. Aliquam non mauris.,37,929,625,15,154,9,956,87,27,52,94,5,52,10,24,21,19,72,94,163,93,63,85,157,98,80,96,92,58,true,true,"Maecenas ut massa quis augue luctus tincidunt. Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",PM,44,2,612,9/11/2018
2/13/2018,1:22,14,4,1140,luctus,169,nulla,"Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus.",17,202,156,5,104,5,463,77,58,69,4,50,56,56,24,40,8,60,95,190,79,86,66,160,96,119,96,108,22,true,true,"Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat.",PM,55,10,333,11/17/2012
7/10/2019,7:38,41,19,859,libero,35,vestibulum,"",10,112,847,15,146,4,505,17,93,42,21,60,27,66,6,31,23,55,83,131,79,79,64,181,69,111,74,111,36,true,true,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue. Aliquam erat volutpat.",PM,28,21,184,3/16/2018
2/16/2013,15:28,25,3,865,penatibus,70,"","Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci.",25,268,399,8,79,6,262,24,42,2,18,7,65,48,48,28,26,73,108,146,95,83,63,168,26,82,79,100,36,true,false,Nulla mollis molestie lorem. Quisque ut erat.,AM,19,14,987,12/26/2014
7/18/2015,11:15,30,11,1819,ornare,116,nec,"Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem.",56,558,381,13,91,6,547,53,78,42,82,14,52,13,3,32,25,73,133,184,72,81,91,129,68,106,96,84,58,false,true,"Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit.",AM,36,25,348,2/2/2016
8/1/2010,1:58,12,16,796,risus,66,"","Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla.",55,746,393,16,110,7,644,32,24,10,42,77,3,78,31,47,42,57,102,164,71,63,92,189,20,120,42,120,27,false,false,"Integer non velit. Donec diam neque, vestibulum eget, vulputate ut, ultrices vel, augue. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Donec pharetra, magna vestibulum aliquet ultrices, erat tortor sollicitudin mi, sit amet lobortis sapien sapien non mi. Integer ac neque. Duis bibendum.",AM,39,22,668,3/15/2018
5/16/2011,11:49,47,9,8,sit,158,"",In congue.,6,68,493,16,76,9,863,17,19,49,16,95,91,77,7,23,17,65,149,162,87,74,70,138,92,111,53,121,20,false,false,"Morbi odio odio, elementum eu, interdum eu, tincidunt in, leo. Maecenas pulvinar lobortis est. Phasellus sit amet erat. Nulla tempus. Vivamus in felis eu sapien cursus vestibulum.",AM,60,0,688,7/25/2014
7/11/2013,4:00,40,6,1094,donec,58,pulvinar,"Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio.",53,410,313,1,180,5,278,10,41,67,24,10,23,87,7,24,4,61,81,144,100,91,63,102,81,83,88,106,60,false,true,Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim.,PM,30,29,74,11/21/2010
8/9/2011,23:41,5,4,538,curabitur,79,posuere,"Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc.",84,920,73,16,23,10,519,12,14,61,34,100,69,8,25,29,8,75,129,194,79,84,63,116,48,109,63,85,32,false,true,Nunc rhoncus dui vel sem.,AM,18,7,556,10/18/2015
12/29/2014,9:58,44,4,1694,magnis,105,"","Fusce consequat. Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",62,409,49,3,175,4,220,85,57,25,53,81,73,92,23,9,20,72,94,192,100,69,94,103,92,88,66,105,21,true,false,In sagittis dui vel nisl.,AM,10,19,513,1/31/2019
10/8/2017,14:49,22,20,224,platea,65,euismod,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",61,254,404,4,65,9,510,4,63,56,20,96,15,97,23,4,25,53,116,198,96,76,88,207,81,112,98,110,44,false,false,"Aenean sit amet justo. Morbi ut odio. Cras mi pede, malesuada in, imperdiet et, commodo vulputate, justo. In blandit ultrices enim.",PM,36,7,960,2/13/2013
3/1/2012,9:43,41,3,162,ultrices,183,"","Nulla tempus. Vivamus in felis eu sapien cursus vestibulum. Proin eu mi. Nulla ac enim. In tempor, turpis nec euismod scelerisque, quam turpis adipiscing lorem, vitae mattis nibh ligula nec sem.",61,442,657,4,44,2,777,73,7,42,79,89,25,29,43,36,37,59,104,166,79,76,88,128,70,109,37,98,37,false,true,"Nulla nisl. Nunc nisl. Duis bibendum, felis sed interdum venenatis, turpis enim blandit mi, in porttitor pede justo eu massa. Donec dapibus.",PM,25,22,530,5/16/2017
8/25/2010,20:24,15,7,1781,lectus,134,id,"Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",99,995,782,11,85,7,379,39,52,52,20,56,30,43,11,19,32,63,108,189,75,78,86,156,32,93,72,107,51,true,true,Duis bibendum. Morbi non quam nec dui luctus rutrum.,PM,42,18,341,10/31/2017
11/30/2014,7:12,1,14,695,feugiat,61,aliquet,"",15,788,73,17,84,5,655,79,33,68,75,64,12,34,32,46,15,60,85,140,100,84,75,218,96,110,60,122,40,true,false,"Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla. Nunc purus. Phasellus in felis. Donec semper sapien a libero. Nam dui. Proin leo odio, porttitor id, consequat in, consequat ut, nulla. Sed accumsan felis.",AM,15,7,338,4/7/2012
12/21/2016,17:05,19,6,1552,felis,112,"","",13,578,833,6,86,7,284,96,100,49,82,25,96,88,17,34,36,51,129,185,72,87,64,121,71,81,37,89,56,true,false,Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum.,AM,5,8,197,3/17/2015
12/8/2012,20:24,48,23,646,aenean,183,"","Morbi vestibulum, velit id pretium iaculis, diam erat fermentum justo, nec condimentum neque sapien placerat ante. Nulla justo. Aliquam quis turpis eget elit sodales scelerisque.",73,193,652,4,31,9,527,44,73,36,4,81,94,47,4,23,26,66,104,157,81,92,75,124,71,102,82,125,51,true,true,"Mauris enim leo, rhoncus sed, vestibulum sit amet, cursus id, turpis. Integer aliquet, massa id lobortis convallis, tortor risus dapibus augue, vel accumsan tellus nisi eu orci. Mauris lacinia sapien quis libero. Nullam sit amet turpis elementum ligula vehicula consequat. Morbi a ipsum. Integer a nibh. In quis justo. Maecenas rhoncus aliquam lacus.",PM,36,13,188,5/14/2010
8/11/2014,22:50,35,13,1087,sed,123,"",Maecenas pulvinar lobortis est.,75,44,931,13,158,8,90,97,44,19,91,81,76,19,29,48,38,71,114,166,85,75,76,170,59,99,42,120,57,false,false,"Morbi quis tortor id nulla ultrices aliquet. Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo. Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui. Maecenas tristique, est et tempus semper, est quam pharetra magna, ac consequat metus sapien ut nunc. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Mauris viverra diam vitae quam. Suspendisse potenti. Nullam porttitor lacus at turpis. Donec posuere metus vitae ipsum.",AM,46,0,345,9/17/2011
7/30/2019,1:37,28,3,16,purus,86,curabitur,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis. Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",25,511,648,7,63,5,21,80,34,91,69,81,45,72,47,18,33,60,95,157,75,85,67,163,36,109,100,101,34,true,false,"Morbi non lectus. Aliquam sit amet diam in magna bibendum imperdiet. Nullam orci pede, venenatis non, sodales sed, tincidunt eu, felis.",AM,31,15,995,5/19/2012
10/28/2017,16:12,33,2,494,vitae,96,"",Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit.,35,590,780,6,18,8,900,66,39,60,9,57,19,75,39,4,28,71,114,188,92,78,74,171,55,110,69,101,60,true,true,"In blandit ultrices enim. Lorem ipsum dolor sit amet, consectetuer adipiscing elit. Proin interdum mauris non ligula pellentesque ultrices. Phasellus id sapien in sapien iaculis congue. Vivamus metus arcu, adipiscing molestie, hendrerit at, vulputate vitae, nisl. Aenean lectus. Pellentesque eget nunc. Donec quis orci eget orci vehicula condimentum. Curabitur in libero ut massa volutpat convallis.",PM,26,5,151,4/15/2018
1/18/2011,15:39,7,3,875,pellentesque,71,"","Maecenas leo odio, condimentum id, luctus nec, molestie sed, justo.",83,833,660,9,57,1,75,98,32,72,68,4,71,94,40,12,41,56,110,128,71,99,68,103,87,88,34,96,40,false,false,"Duis mattis egestas metus. Aenean fermentum. Donec ut mauris eget massa tempor convallis. Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh. Quisque id justo sit amet sapien dignissim vestibulum. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Nulla dapibus dolor vel est. Donec odio justo, sollicitudin ut, suscipit a, feugiat et, eros. Vestibulum ac est lacinia nisi venenatis tristique. Fusce congue, diam id ornare imperdiet, sapien urna pretium nisl, ut volutpat sapien arcu sed augue.",PM,40,6,951,3/6/2015
12/22/2016,2:44,16,8,1093,in,32,curabitur,Integer ac neque. Duis bibendum.,80,298,598,6,87,9,565,91,67,51,63,6,6,57,45,1,30,80,146,194,100,93,98,109,60,88,66,106,37,true,false,"Proin risus. Praesent lectus. Vestibulum quam sapien, varius ut, blandit non, interdum in, ante. Vestibulum ante ipsum primis in faucibus orci luctus et ultrices posuere cubilia Curae; Duis faucibus accumsan odio. Curabitur convallis. Duis consequat dui nec nisi volutpat eleifend. Donec ut dolor.",PM,3,22,422,3/27/2011
9/26/2015,10:10,38,4,1357,viverra,151,ac,"Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque.",45,741,393,8,183,4,611,33,31,39,96,37,58,74,14,21,37,62,122,163,87,93,94,204,43,120,94,99,39,true,true,Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst.,AM,36,18,198,4/17/2018
7/10/2018,5:03,1,19,249,quis,90,"","",6,258,86,13,93,2,258,81,32,2,30,90,84,71,36,27,15,59,144,154,92,61,87,175,80,113,66,100,59,true,true,"Nulla mollis molestie lorem. Quisque ut erat. Curabitur gravida nisi at nibh. In hac habitasse platea dictumst. Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem. Integer tincidunt ante vel ipsum. Praesent blandit lacinia erat.",PM,22,4,37,4/28/2019
4/10/2017,18:47,50,22,602,purus,131,erat,"Aliquam augue quam, sollicitudin vitae, consectetuer eget, rutrum at, lorem.",80,487,418,15,71,6,845,87,60,87,33,75,97,10,15,30,17,52,120,122,92,91,75,210,96,80,79,114,52,false,true,"Nulla neque libero, convallis eget, eleifend luctus, ultricies eu, nibh.",PM,18,25,125,11/23/2013
10/24/2016,5:24,16,9,1650,ultrices,192,volutpat,"Fusce posuere felis sed lacus. Morbi sem mauris, laoreet ut, rhoncus aliquet, pulvinar sed, nisl.",89,68,798,15,161,9,877,23,76,3,34,45,97,89,24,10,30,64,129,125,87,96,79,182,38,91,88,103,45,true,false,"Cras in purus eu magna vulputate luctus. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Vivamus vestibulum sagittis sapien. Cum sociis natoque penatibus et magnis dis parturient montes, nascetur ridiculus mus. Etiam vel augue. Vestibulum rutrum rutrum neque. Aenean auctor gravida sem. Praesent id massa id nisl venenatis lacinia.",AM,57,30,778,5/3/2017
4/5/2016,13:29,4,11,1593,semper,73,"","",77,700,13,14,8,2,409,22,3,18,64,17,36,10,25,22,48,65,109,167,71,67,95,114,73,90,84,97,45,true,false,Nulla suscipit ligula in lacus.,AM,10,29,407,4/6/2014
5/9/2015,20:10,19,2,1211,nec,108,"",Maecenas pulvinar lobortis est. Phasellus sit amet erat.,42,204,134,4,122,8,993,21,18,35,51,39,60,67,4,37,50,80,139,176,93,75,84,165,28,99,35,100,31,false,false,"Praesent blandit. Nam nulla. Integer pede justo, lacinia eget, tincidunt eget, tempus vel, pede. Morbi porttitor lorem id ligula. Suspendisse ornare consequat lectus. In est risus, auctor sed, tristique in, tempus sit amet, sem. Fusce consequat. Nulla nisl.",PM,4,0,4,3/6/2020
4/9/2014,14:11,36,11,255,non,139,"",Pellentesque viverra pede ac diam. Cras pellentesque volutpat dui.,14,84,810,10,183,2,155,78,92,8,51,80,7,98,43,31,13,59,98,189,71,99,88,188,46,111,77,99,31,true,false,"Sed sagittis. Nam congue, risus semper porta volutpat, quam pede lobortis ligula, sit amet eleifend pede libero quis orci. Nullam molestie nibh in lectus. Pellentesque at nulla.",AM,24,9,836,4/15/2014
12/18/2014,15:58,38,1,1346,congue,73,"",Aliquam erat volutpat. In congue. Etiam justo.,56,295,494,2,60,9,1,46,29,52,88,59,100,97,48,10,47,66,122,126,85,72,89,146,88,104,52,122,50,true,true,"Cras non velit nec nisi vulputate nonummy. Maecenas tincidunt lacus at velit. Vivamus vel nulla eget eros elementum pellentesque. Quisque porta volutpat erat. Quisque erat eros, viverra eget, congue eget, semper rutrum, nulla.",AM,4,10,512,5/19/2010
